"catalog_schema_version","record_id","stage_order","stage","experiment_id","experiment_title","scientific_role","status","environment","method","comparison","initialization","sample_size","unit_of_analysis","configuration_json","metric","estimate","ci95_low","ci95_high","uncertainty_method","result_scope","source_tex","source_artifact","interpretation","limitations","selection_reason"
"1","R000344","2","categorical_bandit_training","step2_eta_paired","Paired LB-SGB differences: eta preset","barrier-strength ablation","complete","stationary Gaussian K-armed bandit","lb_sgb_eta_1000","sgb","","100","independent run/seed","{""configuration"":""K0010_alpha0p1""}","cumulative_pseudo_regret","-177.4436926469759","-466.94548831439704","112.0581030204452","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/categorical_bandit_exploration.tex","exploration/results/categorical_bandit/eta/paired_final_differences.csv","Positive values mean LB-SGB exceeds the named baseline for the recorded metric; metric direction still matters.","Paired intervals quantify seed-level uncertainty and do not prove the proposed geometric mechanism is causal.","Paired barrier-strength comparison"
"1","R000345","2","categorical_bandit_training","step2_eta_paired","Paired LB-SGB differences: eta preset","barrier-strength ablation","complete","stationary Gaussian K-armed bandit","lb_sgb_eta_1000","sgb","","100","independent run/seed","{""configuration"":""K0010_alpha0p1""}","minimum_probability","0.0005311190651559044","0.00048013968246272715","0.0005820984478490816","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/categorical_bandit_exploration.tex","exploration/results/categorical_bandit/eta/paired_final_differences.csv","Positive values mean LB-SGB exceeds the named baseline for the recorded metric; metric direction still matters.","Paired intervals quantify seed-level uncertainty and do not prove the proposed geometric mechanism is causal.","Paired barrier-strength comparison"
"1","R000346","2","categorical_bandit_training","step2_eta_paired","Paired LB-SGB differences: eta preset","barrier-strength ablation","complete","stationary Gaussian K-armed bandit","lb_sgb_eta_1000","sgb","","100","independent run/seed","{""configuration"":""K0010_alpha0p1""}","normalized_log_fisher_volume","2.9533930915070754","2.8192806194978695","3.0875055635162814","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/categorical_bandit_exploration.tex","exploration/results/categorical_bandit/eta/paired_final_differences.csv","Positive values mean LB-SGB exceeds the named baseline for the recorded metric; metric direction still matters.","Paired intervals quantify seed-level uncertainty and do not prove the proposed geometric mechanism is causal.","Paired barrier-strength comparison"
"1","R000349","2","categorical_bandit_training","step2_eta_paired","Paired LB-SGB differences: eta preset","barrier-strength ablation","complete","stationary Gaussian K-armed bandit","lb_sgb_eta_10000","sgb","","100","independent run/seed","{""configuration"":""K0010_alpha0p1""}","optimal_arm_probability","0.04639731253816333","-0.06402040981251511","0.15681503488884177","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/categorical_bandit_exploration.tex","exploration/results/categorical_bandit/eta/paired_final_differences.csv","Positive values mean LB-SGB exceeds the named baseline for the recorded metric; metric direction still matters.","Paired intervals quantify seed-level uncertainty and do not prove the proposed geometric mechanism is causal.","Paired barrier-strength comparison"
"1","R000352","2","categorical_bandit_training","step2_eta_paired","Paired LB-SGB differences: eta preset","barrier-strength ablation","complete","stationary Gaussian K-armed bandit","lb_sgb_eta_10000","sgb","","100","independent run/seed","{""configuration"":""K0010_alpha0p1""}","cumulative_pseudo_regret","-31.87676147184659","-354.7815029415126","291.02797999781944","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/categorical_bandit_exploration.tex","exploration/results/categorical_bandit/eta/paired_final_differences.csv","Positive values mean LB-SGB exceeds the named baseline for the recorded metric; metric direction still matters.","Paired intervals quantify seed-level uncertainty and do not prove the proposed geometric mechanism is causal.","Paired barrier-strength comparison"
"1","R000353","2","categorical_bandit_training","step2_eta_paired","Paired LB-SGB differences: eta preset","barrier-strength ablation","complete","stationary Gaussian K-armed bandit","lb_sgb_eta_10000","sgb","","100","independent run/seed","{""configuration"":""K0010_alpha0p1""}","minimum_probability","3.1989433722591453e-05","1.926875997061576e-05","4.4710107474567146e-05","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/categorical_bandit_exploration.tex","exploration/results/categorical_bandit/eta/paired_final_differences.csv","Positive values mean LB-SGB exceeds the named baseline for the recorded metric; metric direction still matters.","Paired intervals quantify seed-level uncertainty and do not prove the proposed geometric mechanism is causal.","Paired barrier-strength comparison"
"1","R000354","2","categorical_bandit_training","step2_eta_paired","Paired LB-SGB differences: eta preset","barrier-strength ablation","complete","stationary Gaussian K-armed bandit","lb_sgb_eta_10000","sgb","","100","independent run/seed","{""configuration"":""K0010_alpha0p1""}","normalized_log_fisher_volume","0.9433446835518617","0.7991701355985683","1.0875192315051552","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/categorical_bandit_exploration.tex","exploration/results/categorical_bandit/eta/paired_final_differences.csv","Positive values mean LB-SGB exceeds the named baseline for the recorded metric; metric direction still matters.","Paired intervals quantify seed-level uncertainty and do not prove the proposed geometric mechanism is causal.","Paired barrier-strength comparison"
"1","R000357","2","categorical_bandit_training","step2_paper","Categorical Gaussian bandit training: paper preset","primary paper-grid reproduction","complete","stationary Gaussian K-armed bandit","sgb","","","100","independent run/seed","{""configuration"":""K0010_alpha0p01"",""incorrect_modal_action_rate"":""0.04"",""failed_fraction"":""0.0"",""finite_runs"":""100"",""optimal_probability_below_0p5_fraction"":""0.04""}","optimal_arm_probability","0.9518410077757781","0.9176753952227372","0.9860066203288189","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/categorical_bandit_exploration.tex","exploration/results/categorical_bandit/paper/summary.csv","Performance and categorical geometry are reported together; the paper grid reproduces support preservation and the barrier-strength trade-off.","A higher determinant or probability floor does not by itself prove better conditioning or better reward.","Full-grid primary performance endpoint"
"1","R000365","2","categorical_bandit_training","step2_paper","Categorical Gaussian bandit training: paper preset","primary paper-grid reproduction","complete","stationary Gaussian K-armed bandit","entropy_sgb","","","100","independent run/seed","{""configuration"":""K0010_alpha0p01"",""incorrect_modal_action_rate"":""0.03"",""failed_fraction"":""0.0"",""finite_runs"":""100"",""optimal_probability_below_0p5_fraction"":""0.03""}","optimal_arm_probability","0.9639254498680359","0.9379734652202519","0.9898774345158198","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/categorical_bandit_exploration.tex","exploration/results/categorical_bandit/paper/summary.csv","Performance and categorical geometry are reported together; the paper grid reproduces support preservation and the barrier-strength trade-off.","A higher determinant or probability floor does not by itself prove better conditioning or better reward.","Full-grid primary performance endpoint"
"1","R000373","2","categorical_bandit_training","step2_paper","Categorical Gaussian bandit training: paper preset","primary paper-grid reproduction","complete","stationary Gaussian K-armed bandit","npg","","","100","independent run/seed","{""configuration"":""K0010_alpha0p01"",""incorrect_modal_action_rate"":""0.28"",""failed_fraction"":""0.0"",""finite_runs"":""100"",""optimal_probability_below_0p5_fraction"":""0.28""}","optimal_arm_probability","0.7170429428551707","0.6276786725151439","0.8064072131951975","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/categorical_bandit_exploration.tex","exploration/results/categorical_bandit/paper/summary.csv","Performance and categorical geometry are reported together; the paper grid reproduces support preservation and the barrier-strength trade-off.","A higher determinant or probability floor does not by itself prove better conditioning or better reward.","Full-grid primary performance endpoint"
"1","R000381","2","categorical_bandit_training","step2_paper","Categorical Gaussian bandit training: paper preset","primary paper-grid reproduction","complete","stationary Gaussian K-armed bandit","lb_sgb","","","100","independent run/seed","{""configuration"":""K0010_alpha0p01"",""incorrect_modal_action_rate"":""0.01"",""failed_fraction"":""0.0"",""finite_runs"":""100"",""optimal_probability_below_0p5_fraction"":""0.01""}","optimal_arm_probability","0.9628901867944607","0.9490180286251201","0.9767623449638013","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/categorical_bandit_exploration.tex","exploration/results/categorical_bandit/paper/summary.csv","Performance and categorical geometry are reported together; the paper grid reproduces support preservation and the barrier-strength trade-off.","A higher determinant or probability floor does not by itself prove better conditioning or better reward.","Full-grid primary performance endpoint"
